isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol
IE00BWBXM948,SPDR S&P U.S. Technology Select Sector UCITS ETF USD,ZPDT,1171.0,equity,USD,Ireland,False,Accumulating,0.15,70.0,S&P Technology Select Sector Daily Capped 35/20,ZPDT.BE
IE00BWK1SP74,iShares MSCI EMU CHF Hedged UCITS ETF (Acc),SXR9,155.0,equity,CHF,Ireland,True,Accumulating,0.38,225.0,MSCI EMU (CHF Hedged),
IE00BWT3KJ20,UBS Factor MSCI USA Low Volatility UCITS ETF hEUR acc,UBUV,5.0,equity,EUR,Ireland,True,Accumulating,0.21,154.0,MSCI USA Select Dynamic 50% Risk Weighted (EUR Hedged),UBUV.AS
IE00BWT3KL42,UBS Factor MSCI USA Prime Value Screened UCITS ETF hEUR acc,UBUW,16.0,equity,EUR,Ireland,True,Accumulating,0.28,126.0,MSCI USA Prime Value ESG Low Carbon Select (EUR Hedged),UBUW.AS
IE00BWT3KN65,UBS Factor MSCI USA Quality Screened UCITS ETF hEUR acc,UBUX,76.0,equity,EUR,Ireland,True,Accumulating,0.28,101.0,MSCI USA Quality ESG Low Carbon Select (EUR Hedged),UBUX.AS
IE00BWTNM743,First Trust Indxx NextG UCITS ETF Acc,FTG5,7.0,equity,USD,Ireland,False,Accumulating,0.7,100.0,Indxx 5G & NextG Thematic,FTG5.BE
IE00BWZN1T31,iShares MSCI EMU USD Hedged UCITS ETF (Acc),CEBP,220.0,equity,USD,Ireland,True,Accumulating,0.38,225.0,MSCI EMU (USD Hedged),CEBP.DE
IE00BYNQMK61,UBS MSCI United Kingdom IMI Socially Responsible UCITS ETF hEUR acc,UKSRE,113.0,equity,EUR,Ireland,True,Accumulating,0.26,135.0,MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped (EUR Hedged),UKSRE.SW
IE00BYQ00Y50,UBS Core MSCI USA UCITS ETF hGBP acc,UB0A,56.0,equity,GBP,Ireland,True,Accumulating,0.09,543.0,MSCI USA (GBP Hedged),
IE00BYQCZD50,WisdomTree Japan Equity UCITS ETF USD Hedged Acc,DXJA,76.0,equity,USD,Ireland,True,Accumulating,0.48,448.0,WisdomTree Japan Equity (USD Hedged),
IE00BYQCZJ13,WisdomTree Japan Equity UCITS ETF EUR Hedged Acc,WTIF,95.0,equity,EUR,Ireland,True,Accumulating,0.45,448.0,WisdomTree Japan Equity (EUR Hedged),WTIF.DE
IE00BYQCZL35,WisdomTree Japan Equity UCITS ETF CHF Hedged Acc,DXJD,15.0,equity,CHF,Ireland,True,Accumulating,0.45,448.0,WisdomTree Japan Equity (CHF Hedged),
IE00BYQCZN58,WisdomTree Japan Equity UCITS ETF USD Acc,WTIZ,200.0,equity,USD,Ireland,False,Accumulating,0.4,448.0,WisdomTree Japan Equity,WTIZ.BE
IE00BYQCZP72,WisdomTree Europe Equity UCITS ETF USD Hedged Acc,HEDK,35.0,equity,USD,Ireland,True,Accumulating,0.58,115.0,WisdomTree Europe Equity (USD Hedged),
IE00BYQCZT11,WisdomTree Europe Equity UCITS ETF CHF Hedged Acc,HEDD,4.0,equity,CHF,Ireland,True,Accumulating,0.35,115.0,WisdomTree Europe Equity (CHF Hedged),
IE00BYQCZX56,WisdomTree Europe Equity UCITS ETF EUR Acc,WTDF,11.0,equity,EUR,Ireland,False,Accumulating,0.32,115.0,WisdomTree Europe Equity,WTDF.BE
IE00BYSX4283,Fidelity Europe Quality Income UCITS ETF ACC-Euro,FEUQ,28.0,equity,EUR,Ireland,False,Accumulating,0.3,89.0,Fidelity Europe Quality Income,FEUQ.DE
IE00BYSX4408,Fidelity Europe Quality Income UCITS ETF ACC-GBP (hedged),FEQP,2.0,equity,GBP,Ireland,True,Accumulating,0.35,89.0,Fidelity Europe Quality Income (GBP Hedged),
IE00BYSX4846,Fidelity Emerging Markets Quality Income UCITS ETF ACC-USD,FYEM,16.0,equity,USD,Ireland,False,Accumulating,0.5,132.0,Fidelity Emerging Markets Quality Income,FYEM.DE
IE00BYTH6121,First Trust Global Equity Income UCITS ETF Acc,FTG4,6.0,equity,USD,Ireland,False,Accumulating,0.6,292.0,Nasdaq Global High Equity Income,FTG4.BE
IE00BYTH6238,First Trust US IPO Index UCITS ETF Acc,FTG2,12.0,equity,USD,Ireland,False,Accumulating,0.65,99.0,IPOX Schuster US 100,FTG2.BE
IE00BYTRR640,SPDR MSCI World Consumer Discretionary UCITS ETF,SS41,60.0,equity,USD,Ireland,False,Accumulating,0.3,126.0,MSCI World Consumer Discretionary,SS41.BE
IE00BYTRR756,SPDR MSCI World Consumer Staples UCITS ETF,SS40,121.0,equity,USD,Ireland,False,Accumulating,0.3,94.0,MSCI World Consumer Staples,SS40.BE
IE00BYTRR970,SPDR MSCI World Financials UCITS ETF,SS43,295.0,equity,USD,Ireland,False,Accumulating,0.3,236.0,MSCI World Financials,SS43.BE
IE00BYTRRB94,SPDR MSCI World Health Care UCITS ETF,SPFS,542.0,equity,USD,Ireland,False,Accumulating,0.3,118.0,MSCI World Health Care,
IE00BYTRRC02,SPDR MSCI World Industrials UCITS ETF,SS44,128.0,equity,USD,Ireland,False,Accumulating,0.3,257.0,MSCI World Industrials,SS44.BE
IE00BYTRRD19,SPDR MSCI World Technology UCITS ETF,SPFT,886.0,equity,USD,Ireland,False,Accumulating,0.3,143.0,MSCI World Information Technology,
IE00BYTRRF33,SPDR MSCI World Materials UCITS ETF,SS48,102.0,equity,USD,Ireland,False,Accumulating,0.3,89.0,MSCI World Materials,SS48.BE
IE00BYTRRG40,SPDR MSCI World Telecommunications UCITS ETF,SS45,97.0,equity,USD,Ireland,False,Accumulating,0.3,65.0,MSCI World Communication Services,SS45.BE
IE00BYTRRH56,SPDR MSCI World Utilities UCITS ETF USD,SS46,53.0,equity,USD,Ireland,False,Accumulating,0.3,74.0,MSCI World Utilities,SS46.BE
IE00BYV03C98,Fidelity US Quality Income UCITS ETF ACC-GBP (hedged),FUSP,6.0,equity,GBP,Ireland,True,Accumulating,0.3,111.0,Fidelity US Quality Income (GBP Hedged),
IE00BYV1Y969,Fidelity US Quality Income UCITS ETF ACC-Euro (hedged),FUSU,53.0,equity,EUR,Ireland,True,Accumulating,0.3,111.0,Fidelity US Quality Income (EUR Hedged),FUSU.BE
IE00BYVHJM24,UBS MSCI ACWI Universal UCITS ETF hJPY acc,AWESGJ,109.0,equity,JPY,Ireland,True,Accumulating,0.26,1840.0,MSCI ACWI Universal Low Carbon Select 5% Issuer Capped (JPY Hedged),
IE00BYVJRP78,iShares MSCI EM SRI UCITS ETF,QDVS,3227.0,equity,USD,Ireland,False,Accumulating,0.25,217.0,MSCI Emerging Markets SRI Select Reduced Fossil Fuels,QDVS.BE
IE00BYVJRR92,iShares MSCI USA SRI UCITS ETF USD (Acc),QDVR,2523.0,equity,USD,Ireland,False,Accumulating,0.2,153.0,MSCI USA SRI Select Reduced Fossil Fuels,QDVR.BE
IE00BYVQ9F29,iShares Nasdaq 100 UCITS ETF EUR Hedged Acc,NQSE,1705.0,equity,EUR,Ireland,True,Accumulating,0.33,102.0,Nasdaq 100® (EUR Hedged),NQSE.BE
IE00BYVTMS52,Invesco Nasdaq-100 UCITS ETF EUR Hedged,EQEU,535.0,equity,EUR,Ireland,True,Accumulating,0.35,101.0,Nasdaq 100® (EUR Hedged),EQEU.BE
IE00BYVTMT69,Invesco Nasdaq-100 UCITS ETF CHF Hedged,EQCH,660.0,equity,CHF,Ireland,True,Accumulating,0.35,101.0,Nasdaq 100® (CHF Hedged),
IE00BYX2JD69,iShares MSCI World SRI UCITS ETF EUR (Acc),2B7K,6303.0,equity,EUR,Ireland,False,Accumulating,0.2,357.0,MSCI World SRI Select Reduced Fossil Fuels,2B7K.BE
IE00BYX8XD24,iShares Edge S&P 500 Minimum Volatility UCITS ETF EUR Hedged (Acc),IS31,57.0,equity,EUR,Ireland,True,Accumulating,0.25,122.0,S&P 500 Minimum Volatility (EUR Hedged),IS31.BE
IE00BYXG2H39,iShares Nasdaq US Biotechnology UCITS ETF,2B70,752.0,equity,USD,Ireland,False,Accumulating,0.35,249.0,Nasdaq Biotechnology,2B70.BE
IE00BYXPXK00,iShares STOXX World Equity Multifactor UCITS ETF EUR Hedged (Acc),IS07,53.0,equity,EUR,Ireland,True,Accumulating,0.33,269.0,STOXX Developed World Equity Factor Screened (EUR Hedged),IS07.BE
IE00BYXPXL17,iShares Edge MSCI World Minimum Volatility UCITS ETF EUR Hedged (Acc),SXR0,155.0,equity,EUR,Ireland,True,Accumulating,0.35,277.0,MSCI World Minimum Volatility (EUR Hedged),SXR0.BE
IE00BYXVGY31,Fidelity US Quality Income UCITS ETF ACC-USD,FUSA,227.0,equity,USD,Ireland,False,Accumulating,0.25,111.0,Fidelity US Quality Income,ETFUSA.MI
IE00BYYW2V44,SPDR S&P 500 EUR Hedged UCITS ETF,SPPE,2335.0,equity,EUR,Ireland,True,Accumulating,0.05,503.0,S&P 500® (EUR Hedged),SPPE.BE
IE00BYZ28W67,iShares Core FTSE 100 UCITS ETF USD Hedged (Acc),2B7I,164.0,equity,USD,Ireland,True,Accumulating,0.2,102.0,FTSE 100 (USD Hedged),
IE00BYZK4552,iShares Automation & Robotics UCITS ETF,2B76,3240.0,equity,USD,Ireland,False,Accumulating,0.4,137.0,iSTOXX® FactSet Automation & Robotics,
IE00BYZK4669,iShares Ageing Population UCITS ETF,2B77,566.0,equity,USD,Ireland,False,Accumulating,0.4,338.0,iSTOXX® FactSet Ageing Population,2B77.BE
IE00BYZK4776,iShares Healthcare Innovation UCITS ETF,2B78,925.0,equity,USD,Ireland,False,Accumulating,0.4,175.0,iSTOXX® FactSet Breakthrough Healthcare,2B78.MU
IE00BYZK4883,iShares Digitalisation UCITS ETF,2B79,648.0,equity,USD,Ireland,False,Accumulating,0.4,205.0,iSTOXX® FactSet Digitalisation,2B79.DE
IE00BYZNF849,Xtrackers Global Infrastructure ESG UCITS ETF 1C,XIFE,9.0,equity,USD,Ireland,False,Accumulating,0.35,66.0,Dow Jones Brookfield Global Green Infrastructure,
IE00BZ02LR44,Xtrackers MSCI World ESG UCITS ETF 1C,XZW0,5674.0,equity,USD,Ireland,False,Accumulating,0.2,636.0,MSCI World Low Carbon SRI Selection,XZW0.BE
IE00BZ0G8B96,SPDR MSCI Japan UCITS ETF,ZPDJ,804.0,equity,JPY,Ireland,False,Accumulating,0.12,182.0,MSCI Japan,ZPDJ.DE
IE00BZ0G8C04,SPDR MSCI Japan EUR Hedged UCITS ETF,ZPDW,33.0,equity,EUR,Ireland,True,Accumulating,0.17,182.0,MSCI Japan (EUR Hedged),ZPDW.DE
IE00BZ0PKS76,iShares STOXX USA Equity Multifactor UCITS ETF USD (Acc),IBCY,72.0,equity,USD,Ireland,False,Accumulating,0.2,295.0,STOXX US Equity Factor Screened,IBCY.BE
IE00BZ0PKT83,iShares STOXX World Equity Multifactor UCITS ETF USD (Acc),IBCZ,638.0,equity,USD,Ireland,False,Accumulating,0.3,269.0,STOXX Developed World Equity Factor Screened,IBCZ.BE
IE00BZ0PKV06,iShares STOXX Europe Equity Multifactor UCITS ETF EUR (Acc),IBC0,566.0,equity,EUR,Ireland,False,Accumulating,0.25,159.0,STOXX Developed Europe Equity Factor Screened,IBC0.BE
IE00BZ56RG20,WisdomTree US Quality Dividend Growth UCITS ETF USD Acc,WTDM,527.0,equity,USD,Ireland,False,Accumulating,0.33,300.0,WisdomTree US Quality Dividend Growth,WTDM.DE
IE00BZ56SW52,WisdomTree Global Quality Dividend Growth UCITS ETF USD Acc,WTEM,620.0,equity,USD,Ireland,False,Accumulating,0.38,474.0,WisdomTree Global Developed Quality Dividend Growth,WTEM.BE
IE00BZ56TQ67,WisdomTree Eurozone Quality Dividend Growth UCITS ETF EUR Acc,WTIM,40.0,equity,EUR,Ireland,False,Accumulating,0.29,85.0,WisdomTree Eurozone Quality Dividend Growth,WTIM.BE
IE00BZCQB185,iShares MSCI India UCITS ETF USD (Acc),QDV5,4399.0,equity,USD,Ireland,False,Accumulating,0.65,164.0,MSCI India,QDV5.BE
LU0274209237,Xtrackers MSCI Europe UCITS ETF 1C,XMEU,7129.0,equity,USD,Luxembourg,False,Accumulating,0.12,401.0,MSCI Europe,XMEU.MI
LU0274209740,Xtrackers MSCI Japan UCITS ETF 1C,DBXJ,3923.0,equity,USD,Luxembourg,False,Accumulating,0.12,181.0,MSCI Japan,DBXJ.BE
LU0292100046,Xtrackers MSCI Korea UCITS ETF 1C,DBX8,111.0,equity,USD,Luxembourg,False,Accumulating,0.45,82.0,MSCI Korea 20/35 Custom,DBX8.BE
LU0292103651,Xtrackers MSCI Europe Financials Screened UCITS ETF 1C,XS7R,143.0,equity,EUR,Luxembourg,False,Accumulating,0.17,54.0,MSCI Europe Financials Screened 20-35,
LU0292106084,Xtrackers MSCI Europe Industrials Screened UCITS ETF 1C,DXSL,36.0,equity,EUR,Luxembourg,False,Accumulating,0.17,75.0,MSCI Europe Industrials Screened 20-35,DXSL.BE
LU0292109187,Xtrackers MSCI Taiwan UCITS ETF 1C,DBX5,162.0,equity,USD,Luxembourg,False,Accumulating,0.65,83.0,MSCI Taiwan 20/35 Custom,DBX5.BE
LU0292109856,Xtrackers MSCI China A UCITS ETF 1C,DBX9,116.0,equity,USD,Luxembourg,False,Accumulating,0.35,385.0,MSCI China A Inclusion,DBX9.BE
LU0322252338,Xtrackers MSCI Pacific ex Japan Screened UCITS ETF 1C,DXS6,669.0,equity,USD,Luxembourg,False,Accumulating,0.25,83.0,MSCI Pacific ex Japan Select Screened,DXS6.BE
LU0322253732,Xtrackers MSCI Europe Screened UCITS ETF 1C,DX2I,78.0,equity,USD,Luxembourg,False,Accumulating,0.12,370.0,MSCI Europe Select Screened,DX2I.BE
LU0322253906,Xtrackers MSCI Europe Small Cap UCITS ETF 1C,XXSC,2810.0,equity,USD,Luxembourg,False,Accumulating,0.3,831.0,MSCI Europe Small Cap,XXSC.MI
LU0328475792,Xtrackers STOXX Europe 600 UCITS ETF 1C,XSX6,3482.0,equity,EUR,Luxembourg,False,Accumulating,0.2,603.0,STOXX® Europe 600,XSX6.MI
LU0397221945,Xtrackers Portfolio UCITS ETF 1C,XQUI,681.0,equity,EUR,Luxembourg,False,Accumulating,0.7,12813.0,Xtrackers Portfolio,XQUI.MI
LU0476289540,Xtrackers MSCI Canada Screened UCITS ETF 1C,D5BH,1087.0,equity,USD,Luxembourg,False,Accumulating,0.35,71.0,MSCI Canada Select Screened,D5BH.BE
LU0486851024,Xtrackers MSCI Europe Value UCITS ETF 1C,D5BL,171.0,equity,EUR,Luxembourg,False,Accumulating,0.15,150.0,MSCI Europe Enhanced Value,D5BL.BE
LU0514695690,Xtrackers MSCI China UCITS ETF 1C,XCS6,1129.0,equity,USD,Luxembourg,False,Accumulating,0.65,561.0,MSCI China,XCS6.BE
LU0599612842,Ossiam Europe ESG Machine Learning UCITS ETF 1C (EUR),OSX4,17.0,equity,EUR,Luxembourg,False,Accumulating,0.65,83.0,Ossiam Europe ESG Machine Learning,OSX4.BE
LU0599613147,Ossiam STOXX Europe 600 ESG Equal Weight NR UCITS ETF 1C (EUR),OSX6,193.0,equity,EUR,Luxembourg,False,Accumulating,0.3,479.0,STOXX® Europe 600 ESG Broad Market Equal Weight,OSX6.BE
LU0659578842,Xtrackers MSCI Singapore UCITS ETF 1C,XBAS,73.0,equity,USD,Luxembourg,False,Accumulating,0.5,70.0,MSCI Singapore Investable Market (IMI),XBAS.BE
LU0659580079,Xtrackers MSCI Japan UCITS ETF 4C - EUR Hedged,XMK9,751.0,equity,EUR,Luxembourg,True,Accumulating,0.4,181.0,MSCI Japan (EUR Hedged),XMK9.BE
LU0838780707,Xtrackers FTSE 100 UCITS ETF 1C,XDUK,95.0,equity,GBP,Luxembourg,False,Accumulating,0.09,100.0,FTSE 100,XDUK.BE
LU0908500753,Amundi Core Stoxx Europe 600 UCITS ETF Acc,LYP6,16077.0,equity,EUR,Luxembourg,False,Accumulating,0.07,612.0,STOXX® Europe 600,LYP6.BE
LU0908501058,Amundi MSCI EMU ESG Broad Transition UCITS ETF Acc,LGQG,1029.0,equity,EUR,Luxembourg,False,Accumulating,0.12,204.0,MSCI EMU ESG Broad CTB Select,LGQG.DE
LU0940748279,UBS MSCI Pacific ex Japan UCITS ETF USD acc,PACUA,14.0,equity,USD,Luxembourg,False,Accumulating,0.14,94.0,MSCI Pacific ex Japan,
LU0950668524,UBS Core MSCI Europe UCITS ETF EUR acc,CHSU,158.0,equity,EUR,Luxembourg,False,Accumulating,0.06,404.0,MSCI Europe,
LU0950668870,UBS Core MSCI EMU UCITS ETF EUR acc,EMUAA,3522.0,equity,EUR,Luxembourg,False,Accumulating,0.12,225.0,MSCI EMU,EMUAA.MI
LU0950669845,UBS MSCI EMU Value UCITS ETF EUR acc,AW1T,78.0,equity,EUR,Luxembourg,False,Accumulating,0.25,141.0,MSCI EMU Value,
LU0950670009,UBS MSCI EMU Small Cap UCITS ETF EUR acc,EMUSC,300.0,equity,EUR,Luxembourg,False,Accumulating,0.28,376.0,MSCI EMU Small Cap,
LU0950670850,UBS MSCI United Kingdom UCITS ETF GBP acc,UC64,2521.0,equity,GBP,Luxembourg,False,Accumulating,0.2,72.0,MSCI UK,
LU0950671825,UBS Core MSCI Japan UCITS ETF JPY acc,JPNA,3467.0,equity,JPY,Luxembourg,False,Accumulating,0.12,181.0,MSCI Japan,JPNA.MI
LU0950672807,UBS MSCI Canada UCITS ETF CAD acc,CANA,540.0,equity,CAD,Luxembourg,False,Accumulating,0.33,83.0,MSCI Canada,CANA.MI
LU0950674175,UBS Core MSCI EM UCITS ETF USD acc,EMMUSC,4820.0,equity,USD,Luxembourg,False,Accumulating,0.15,1138.0,MSCI Emerging Markets,EMMUSC.MI
LU0950674332,UBS MSCI World Socially Responsible UCITS ETF USD acc,SEAC,1574.0,equity,USD,Luxembourg,False,Accumulating,0.22,378.0,MSCI World SRI Low Carbon Select 5% Issuer Capped,SEAC.BE
LU0950674761,UBS MSCI EMU Socially Responsible UCITS ETF EUR acc,EMUSRI,410.0,equity,EUR,Luxembourg,False,Accumulating,0.2,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped,EMUSRI.MI
LU0950674928,UBS MSCI Pacific Socially Responsible UCITS ETF USD acc,USUP,99.0,equity,USD,Luxembourg,False,Accumulating,0.28,72.0,MSCI Pacific SRI Low Carbon Select 5% Issuer Capped,USUP.DE
LU1048313974,UBS MSCI EM Socially Responsible UCITS ETF USD acc,UETE,624.0,equity,USD,Luxembourg,False,Accumulating,0.24,238.0,MSCI Emerging Markets SRI Low Carbon Select 5% Issuer Capped,UETE.BE
LU1127514245,Xtrackers MSCI EMU UCITS ETF 1C - USD Hedged,XD5D,288.0,equity,USD,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (USD Hedged),
LU1127516455,Xtrackers MSCI EMU UCITS ETF 2C GBP hedged,XD5S,22.0,equity,GBP,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (GBP Hedged),
LU1130155432,UBS MSCI Canada UCITS ETF hCHF acc,CAHCHA,48.0,equity,CHF,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (CHF Hedged),
LU1130155606,UBS MSCI Canada UCITS ETF hEUR acc,CAHEUA,247.0,equity,EUR,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (EUR Hedged),CAHEUA.MI
LU1130155861,UBS MSCI Canada UCITS ETF hUSD acc,CAHUSA,53.0,equity,USD,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (USD Hedged),
LU1130156323,UBS MSCI Canada UCITS ETF hGBP acc,UC87,99.0,equity,GBP,Luxembourg,True,Accumulating,0.36,83.0,MSCI Canada (GBP Hedged),
LU1169819635,UBS Core MSCI EMU UCITS ETF hCHF acc,EMUCHF,723.0,equity,CHF,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (CHF Hedged),
LU1169819809,UBS Core MSCI EMU UCITS ETF hUSD acc,EMUUSD,887.0,equity,USD,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (USD Hedged),
LU1169820138,UBS Core MSCI EMU UCITS ETF hGBP acc,UB0E,31.0,equity,GBP,Luxembourg,True,Accumulating,0.15,225.0,MSCI EMU (GBP Hedged),
LU1169820997,UBS MSCI United Kingdom UCITS ETF hCHF acc,UKCHF,229.0,equity,CHF,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (CHF Hedged),
LU1169821292,UBS MSCI United Kingdom UCITS ETF hEUR acc,UFMB,432.0,equity,EUR,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (EUR Hedged),UFMB.DE
LU1169821458,UBS MSCI United Kingdom UCITS ETF hUSD acc,UKUSD,630.0,equity,USD,Luxembourg,True,Accumulating,0.23,72.0,MSCI UK (USD Hedged),
LU1169821888,UBS Core MSCI Japan UCITS ETF hCHF acc,JPNCHF,304.0,equity,CHF,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (CHF Hedged),
LU1169822266,UBS Core MSCI Japan UCITS ETF hEUR acc,UFMA,162.0,equity,EUR,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (EUR Hedged),UFMA.DE
LU1169822779,UBS Core MSCI Japan UCITS ETF hUSD acc,JPUSD,143.0,equity,USD,Luxembourg,True,Accumulating,0.15,181.0,MSCI Japan (USD Hedged),
LU1184092051,Xtrackers MSCI Europe UCITS ETF 2C USD hedged,XEOU,255.0,equity,USD,Luxembourg,True,Accumulating,0.3,401.0,MSCI Europe (USD Hedged),
LU1215452092,UBS Factor MSCI EMU Quality Screened UCITS ETF hCHF acc,EQLTS,28.0,equity,CHF,Luxembourg,True,Accumulating,0.28,60.0,MSCI EMU Quality Advanced Target Select (CHF Hedged),
LU1215827756,Xtrackers MSCI Japan UCITS ETF 7C - CHF Hedged,XMCJ,31.0,equity,CHF,Luxembourg,True,Accumulating,0.25,181.0,MSCI Japan (CHF Hedged),
LU1215828218,Xtrackers MSCI EMU UCITS ETF 3C CHF hedged,XDUE,81.0,equity,CHF,Luxembourg,True,Accumulating,0.17,222.0,MSCI EMU (CHF Hedged),
LU1273641503,UBS MSCI USA Socially Responsible UCITS ETF hCHF acc,USSRS,12.0,equity,CHF,Luxembourg,True,Accumulating,0.25,181.0,MSCI USA SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),
LU1273642816,UBS MSCI EMU Socially Responsible UCITS ETF hCHF acc,EUSRS,46.0,equity,CHF,Luxembourg,True,Accumulating,0.23,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped (CHF Hedged),
LU1280300770,UBS MSCI EMU Socially Responsible UCITS ETF hUSD acc,EUSRU,9.0,equity,USD,Luxembourg,True,Accumulating,0.23,70.0,MSCI EMU SRI Low Carbon Select 5% Issuer Capped (USD Hedged),
LU1291097779,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EMKX,1329.0,equity,EUR,Luxembourg,False,Accumulating,0.27,955.0,MSCI Emerging Markets Select Filtered Min TE,EMKX.DE
LU1291098827,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EMUX,1053.0,equity,EUR,Luxembourg,False,Accumulating,0.15,202.0,MSCI EMU Select Filtered Min TE,EMUX.BE
LU1291099718,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EEUX,3086.0,equity,EUR,Luxembourg,False,Accumulating,0.15,361.0,MSCI Europe Select Filtered Min TE,EEUX.DE
LU1291101555,BNP Paribas Easy MSCI Europe Small Caps SRI S-Series PAB 5% Capped UCITS ETF,EESM,231.0,equity,EUR,Luxembourg,False,Accumulating,0.25,135.0,MSCI Europe Small Cap SRI S-Series PAB 5% Capped,EESM.DE
LU1291102447,BNP Paribas Easy MSCI Japan Min TE UCITS ETF,EJAP,1503.0,equity,EUR,Luxembourg,False,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE,EJAP.BE
LU1291103338,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EKLD,83.0,equity,USD,Luxembourg,False,Accumulating,0.25,111.0,MSCI USA SRI S-Series PAB 5% Capped,EKLDC.PA
LU1291104575,BNP Paribas Easy MSCI USA Min TE UCITS ETF,ENOA,1352.0,equity,EUR,Luxembourg,False,Accumulating,0.16,464.0,MSCI USA Select Filtered Min TE,ENOA.DE
LU1291106356,BNP Paribas Easy MSCI Pacific ex Japan Min TE UCITS ETF,PAC,315.0,equity,EUR,Luxembourg,False,Accumulating,0.15,90.0,MSCI Pacific ex Japan Select Filtered Min TE,PAC.DE
LU1291108642,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF USD Acc,EWRD,45.0,equity,USD,Luxembourg,False,Accumulating,0.26,303.0,MSCI World SRI S-Series PAB 5% Capped,
LU1377382368,BNP Paribas Easy Low Carbon 100 Europe PAB UCITS ETF,LCEU,433.0,equity,EUR,Luxembourg,False,Accumulating,0.3,100.0,Low Carbon 100 Europe PAB,LCEU.BE
LU1437015735,Amundi Core MSCI Europe UCITS ETF Acc,A4HZ,3936.0,equity,EUR,Luxembourg,False,Accumulating,0.12,412.0,MSCI Europe,A4HZ.BE
LU1437017350,Amundi Core MSCI Emerging Markets UCITS ETF Acc,10AF,3514.0,equity,EUR,Luxembourg,False,Accumulating,0.18,1195.0,MSCI Emerging Markets,10AF.BE
LU1437025023,Amundi MSCI UK IMI SRI Climate Paris Aligned UCITS ETF - EUR (C),GNAZ,41.0,equity,EUR,Luxembourg,False,Accumulating,0.18,91.0,MSCI UK IMI SRI Filtered PAB,GNAZ.BE
LU1437025296,Amundi MSCI UK IMI SRI Climate Paris Aligned UCITS ETF - GBP (C),ACU5,68.0,equity,GBP,Luxembourg,False,Accumulating,0.18,91.0,MSCI UK IMI SRI Filtered PAB,
LU1481203070,BNP Paribas Easy MSCI Japan Min TE UCITS ETF EUR Hedged,EJAH,137.0,equity,EUR,Luxembourg,True,Accumulating,0.15,163.0,MSCI Japan Select Filtered Min TE (EUR Hedged),EJAH.BE
LU1589327680,UBS Core MSCI Europe UCITS ETF hCHF acc,EURCHA,102.0,equity,CHF,Luxembourg,True,Accumulating,0.09,404.0,MSCI Europe (CHF Hedged),
LU1600334798,UBS Core MSCI Europe UCITS ETF hEUR acc,UIMF,126.0,equity,EUR,Luxembourg,True,Accumulating,0.09,404.0,MSCI Europe (EUR Hedged),UIMF.DE
LU1602144575,Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (C),AMED,1409.0,equity,EUR,Luxembourg,False,Accumulating,0.25,111.0,MSCI EMU ESG Selection P-Series 5% Issuer Capped,AMED.BE
LU1602144732,Amundi MSCI Japan ESG Broad Transition UCITS ETF EUR Acc,J1GR,326.0,equity,EUR,Luxembourg,False,Accumulating,0.15,167.0,MSCI Japan ESG Broad CTB Select,J1GR.BE
LU1603795458,IndexIQ Factors Sustainable Europe Equity UCITS ETF,DX1F,146.0,equity,EUR,Luxembourg,False,Accumulating,0.25,259.0,Solactive Candriam Factors Sustainable Europe Equity,DX1F.BE
LU1603797587,IndexIQ Factors Sustainable Japan Equity UCITS ETF,DXK7,99.0,equity,EUR,Luxembourg,False,Accumulating,0.3,143.0,Solactive Candriam Factors Sustainable Japan Equity,
LU1615092217,BNP Paribas Easy MSCI World SRI S-Series PAB 5% Capped UCITS ETF EUR Acc,EMWE,895.0,equity,EUR,Luxembourg,False,Accumulating,0.26,303.0,MSCI World SRI S-Series PAB 5% Capped,EMWE.BE
LU1646361276,Amundi Core MSCI EMU UCITS ETF Acc,B8TI,293.0,equity,EUR,Luxembourg,False,Accumulating,0.12,224.0,MSCI EMU,
