isin,name,ticker,size,asset_class,currency,domicile_country,hedged,dividends,ter,number_of_holdings,index,symbol,Fund size,Volatility,1 year,3 year,5 year
IE000EJ2EHO7,UBS Factor MSCI World Selection Minimum Volatility UCITS ETF USD acc,CSY9,238.0,equity,USD,Ireland,False,Accumulating,0.25,192.0,MSCI World Selection Minimum Volatility,CSY9.DE,EUR 232 m,8.08%,+1.95%,-,-
IE000EOFR2K5,iShares US Large Cap Deep Buffer UCITS ETF USD (Acc),DBUS,,equity,USD,Ireland,False,Accumulating,0.5,,iShares US Large Cap Deep Buffer,,EUR 25 m,-,-,-,-
IE000EPIJ442,UBS Solactive US Listed Gold & Silver Miners UCITS ETF USD acc,BCFR,153.0,equity,USD,Ireland,False,Accumulating,0.36,27.0,Solactive Gold & Silver Miners US Listings Carbon Tilted,,EUR 125 m,46.34%,+99.72%,-,-
IE000EPX8KB7,Global X S&P 500 Quarterly Tail Hedge UCITS ETF USD Accumulating,SPQH,2.0,equity,USD,Ireland,False,Accumulating,0.5,,Cboe S&P 500 15% WHT Quarterly 9% (-3% to -12%) Buffer Protect,,EUR 11 m,7.31%,+5.09%,+19.11%,-
IE000ER61U30,Xtrackers MSCI Europe Small Cap ESG UCITS ETF 1C Capitalisation,XZSE,7.0,equity,EUR,Ireland,False,Accumulating,0.25,633.0,MSCI Europe Small Cap Low Carbon SRI Screened Select,,EUR 7 m,-,-,-,-
IE000F0DNOJ1,UBS MSCI World Selection UCITS ETF hCHF acc,WDESGC,269.0,equity,CHF,Ireland,True,Accumulating,0.18,649.0,MSCI World Selection (CHF Hedged),,EUR 290 m,11.99%,+23.90%,-,-
IE000F354Q61,Xtrackers MSCI World Small Cap UCITS ETF 1C,XSWC,81.0,equity,USD,Ireland,False,Accumulating,0.25,633.0,MSCI World Small Cap,,EUR 108 m,-,-,-,-
IE000F60HVH9,Amundi MSCI USA Screened UCITS ETF Acc,USAS,426.0,equity,USD,Ireland,False,Accumulating,0.05,490.0,MSCI USA Screened Select ex Thermal Coal,CCUSAS.MI,EUR 876 m,-,-,-,-
IE000F7TZ3H9,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF CHF Hedged (acc),JSHC,8.0,equity,CHF,Ireland,True,Accumulating,0.2,178.0,JP Morgan US Research Enhanced Index Equity SRI Paris Aligned (CHF Hedged),,EUR 9 m,13.00%,+21.26%,-,-
IE000F9AQNW6,WisdomTree US Value UCITS ETF USD (Acc),VYUS,4.0,equity,USD,Ireland,False,Accumulating,0.2,,WisdomTree US Value,,EUR 8 m,-,-,-,-
IE000F9IDGB5,iShares MSCI World Swap UCITS ETF USD (Acc),B2H0,890.0,equity,USD,Ireland,False,Accumulating,0.12,,MSCI World,,"EUR 1,602 m",10.14%,+23.64%,-,-
IE000FASRFS4,JPMorgan Strategic Allocation Conservative Active UCITS ETF EUR (Acc),,,equity,EUR,Ireland,False,Accumulating,0.35,,JP Morgan Strategic Allocation Conservative Active,,EUR 6 m,-,-,-,-
IE000FCGBU62,Amundi S&P Global Materials ESG UCITS ETF DR EUR (A),WELI,693.0,equity,EUR,Ireland,False,Accumulating,0.18,77.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Materials,,EUR 324 m,14.96%,+33.79%,+47.99%,-
IE000FF2EBQ8,BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF EUR Capitalisation,XU61,342.0,equity,EUR,Ireland,False,Accumulating,0.31,100.0,ECPI Global ESG Infrastructure Equity,XU61.BE,EUR 458 m,8.75%,+25.24%,-,-
IE000FJJZA01,SPDR S&P 500 Quality Aristocrats UCITS ETF USD Unhedged (Acc),QUS5,568.0,equity,USD,Ireland,False,Accumulating,0.25,100.0,S&P 500 Quality FCF Aristocrats,,EUR 732 m,11.62%,+18.63%,-,-
IE000FNVOB27,HSBC MSCI Emerging Markets Climate Paris Aligned UCITS ETF,HP8E,30.0,equity,USD,Ireland,False,Accumulating,0.18,340.0,MSCI Emerging Markets Climate Paris Aligned,,EUR 35 m,16.25%,+43.28%,+66.26%,-
IE000FO1A5D1,Xtrackers S&P 500 Equal Weight Swap UCITS ETF 1C,XEQW,4.0,equity,USD,Ireland,False,Accumulating,0.08,,S&P 500® Equal Weight,,EUR 5 m,-,-,-,-
IE000FP52WM7,Global X Disruptive Materials UCITS ETF USD Accumulating,D6AT,38.0,equity,USD,Ireland,False,Accumulating,0.5,47.0,Solactive Disruptive Materials,,EUR 45 m,29.55%,+107.80%,+70.28%,-
IE000FQ808R5,First Trust Vest Nasdaq-100® Moderate Buffer UCITS ETF - September Class A Accumulation,QSEP,9.0,equity,USD,Ireland,False,Accumulating,0.9,,First Trust Vest Nasdaq-100 Moderate Buffer,,EUR 9 m,7.93%,+12.71%,-,-
IE000FSN19U2,Amundi Core MSCI USA UCITS ETF Acc,WEBH,2717.0,equity,USD,Ireland,False,Accumulating,0.03,545.0,MSCI USA,,"EUR 3,341 m",11.78%,+24.91%,+72.12%,+95.23%
IE000G0E83X3,iShares AI Innovation Active UCITS ETF USD (Acc),IART,114.0,equity,USD,Ireland,False,Accumulating,0.73,40.0,iShares AI Innovation Active,,EUR 241 m,27.41%,+87.41%,-,-
IE000G2LIHG9,iShares MSCI USA Screened UCITS ETF EUR Hedged (Acc),SAUA,924.0,equity,EUR,Ireland,True,Accumulating,0.1,495.0,MSCI USA Screened (EUR Hedged),,EUR 773 m,13.06%,+26.11%,+80.76%,-
IE000G9O8QD4,abrdn Future Supply Chains UCITS ETF USD Acc,ASCH,14.0,equity,USD,Ireland,False,Accumulating,0.6,,abrdn Future Supply Chains,,EUR 17 m,16.14%,+43.88%,-,-
IE000GA3D489,ARK Innovation UCITS ETF USD Accumulating,ARXK,282.0,equity,USD,Ireland,False,Accumulating,0.75,44.0,ARK Innovation,,EUR 266 m,33.77%,+47.20%,-,-
IE000GAKWFA7,First Trust Vest Nasdaq-100® Moderate Buffer UCITS ETF - December Class A Accumulation,FTGQ,8.0,equity,USD,Ireland,False,Accumulating,0.9,,First Trust Vest Nasdaq-100 Moderate Buffer,,EUR 9 m,7.78%,+15.94%,-,-
IE000GLIXPP3,AXA IM MSCI Emerging Markets Equity PAB UCITS ETF USD Acc,AIQT,19.0,equity,USD,Ireland,False,Accumulating,0.24,296.0,MSCI Emerging Markets Climate Paris Aligned,,EUR 24 m,16.29%,+43.10%,-,-
IE000GNOSM10,Goldman Sachs MSCI World Private Equity Return Tracker UCITS ETF USD (Acc),GXPE,8.0,equity,USD,Ireland,False,Accumulating,0.5,,MSCI World Private Equity Return Tracker,,EUR 10 m,-,-,-,-
IE000GOJO2A3,Vanguard ESG Developed Asia Pacific All Cap UCITS ETF (USD) Accumulating,V3PA,202.0,equity,USD,Ireland,False,Accumulating,0.17,1998.0,FTSE Developed Asia Pacific All Cap Choice,,EUR 266 m,18.97%,+48.61%,+72.66%,-
IE000H1H16W5,iShares MSCI World Value Factor Advanced UCITS ETF USD (Acc),CBUI,351.0,equity,USD,Ireland,False,Accumulating,0.25,241.0,MSCI World Value Advanced Select,,EUR 439 m,11.05%,+42.16%,+81.33%,-
IE000H444PH5,iShares S&P Mid Cap 400 Swap UCITS ETF USD (Acc),SP4S,4.0,equity,USD,Ireland,False,Accumulating,0.2,,S&P MidCap 400,,EUR 5 m,-,-,-,-
IE000H7PE775,Amundi Core MSCI World UCITS ETF EUR Hedged Acc,MWHE,46.0,equity,EUR,Ireland,True,Accumulating,0.14,1321.0,MSCI World (EUR Hedged),,EUR 63 m,-,-,-,-
IE000HARJEE2,iShares Core FTSE 100 UCITS ETF EUR Hedged (Acc),CEB4,42.0,equity,EUR,Ireland,True,Accumulating,0.1,102.0,FTSE 100 (EUR Hedged),,EUR 55 m,11.21%,+20.30%,-,-
IE000HFBJ0U0,First Trust Vest Nasdaq-100® Moderate Buffer UCITS ETF - June Class A Accumulation,QJUN,64.0,equity,USD,Ireland,False,Accumulating,0.9,,First Trust Vest Nasdaq-100 Moderate Buffer,,EUR 73 m,-,-,-,-
IE000HGH8PV2,Global X S&P 500 Annual Tail Hedge UCITS ETF USD Accumulating,5PAH,1.0,equity,USD,Ireland,False,Accumulating,0.5,,Cboe S&P 500 Annual 30% (-5% to -35%) Buffer Protect,,EUR 1 m,6.54%,+11.05%,-,-
IE000HPBRE54,Goldman Sachs Paris-Aligned Climate World Equity UCITS ETF USD (Acc),GACL,7.0,equity,USD,Ireland,False,Accumulating,0.24,,Solactive ISS ESG Developed Markets Paris-Aligned Benchmark,,EUR 8 m,10.16%,+21.55%,+54.45%,-
IE000HT7E0B1,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF 1C,XNZN,156.0,equity,EUR,Ireland,False,Accumulating,0.15,180.0,Solactive ISS ESG Nordic Investable Universe Net Zero Pathway,,EUR 66 m,14.67%,+3.64%,+19.56%,-
IE000HY30YW6,Xtrackers S&P 500 Swap II UCITS ETF 1C,X500,982.0,equity,USD,Ireland,False,Accumulating,0.04,,S&P 500®,X500.BE,"EUR 3,034 m",-,-,-,-
IE000HYFO765,Goldman Sachs Alpha Enhanced US Equity Active UCITS ETF USD (Acc),GQUS,56.0,equity,USD,Ireland,False,Accumulating,0.2,,Goldman Sachs Alpha Enhanced US Equity Active,,EUR 271 m,11.70%,+23.46%,-,-
IE000I5MBLC4,JPMorgan US Research Enhanced Index Equity SRI Paris Aligned UCITS ETF EUR (acc),JEUS,65.0,equity,EUR,Ireland,False,Accumulating,0.2,178.0,JP Morgan US Research Enhanced Index Equity SRI Paris Aligned,,EUR 18 m,12.05%,+21.23%,-,-
IE000I7E6HL0,HANetf Future of European Defence Screened UCITS ETF Acc,8RMY,171.0,equity,USD,Ireland,False,Accumulating,0.39,24.0,VettaFi European Future of Defence Screened,,EUR 170 m,35.22%,+6.21%,-,-
IE000I8IKC59,Invesco MSCI Japan ESG Climate Paris Aligned UCITS ETF Acc,PAUJ,62.0,equity,USD,Ireland,False,Accumulating,0.15,55.0,MSCI Japan ESG Climate Paris Aligned Benchmark Select,,EUR 63 m,18.79%,+12.89%,+24.15%,-
IE000I8KRLL9,iShares MSCI Global Semiconductors UCITS ETF USD (Acc),SEC0,1679.0,equity,USD,Ireland,False,Accumulating,0.35,252.0,MSCI ACWI IMI Semiconductors & Semiconductor Equipment ESG Screened Select Capped,,"EUR 4,264 m",26.33%,+185.34%,+264.34%,-
IE000I9HGDZ3,Xtrackers MSCI World Screened UCITS ETF 1C,XWSC,64.0,equity,USD,Ireland,False,Accumulating,0.19,1178.0,MSCI World Select Screened,,EUR 66 m,10.51%,+22.88%,-,-
IE000IAXNM41,iShares Europe Defence UCITS ETF EUR (Acc),DFNC,246.0,equity,EUR,Ireland,False,Accumulating,0.35,26.0,STOXX Europe Targeted Defence,,EUR 359 m,30.09%,+5.16%,-,-
IE000IDLWOL4,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 2C - EUR Hedged,XEWE,687.0,equity,EUR,Ireland,True,Accumulating,0.22,279.0,S&P 500 Equal Weight Scored & Screened (EUR Hedged),,"EUR 1,027 m",12.34%,+20.05%,+46.97%,-
IE000IF5WTI9,Ossiam Bloomberg USA PAB UCITS ETF 1A/A (USD),OP7U,2.0,equity,USD,Ireland,False,Accumulating,0.12,364.0,Bloomberg PAB US Large & Mid Cap,,EUR 2 m,11.91%,+18.46%,-,-
IE000IIED424,Ossiam Bloomberg USA PAB UCITS ETF 1A (EUR),OP7E,415.0,equity,EUR,Ireland,False,Accumulating,0.12,364.0,Bloomberg PAB US Large & Mid Cap,,EUR 367 m,11.82%,+18.33%,+58.44%,-
IE000IISJT64,SPDR S&P Developed Quality Aristocrats UCITS ETF USD Unhedged (Acc),QDEV,44.0,equity,USD,Ireland,False,Accumulating,0.35,100.0,S&P Developed Quality FCF Aristocrats,,EUR 32 m,11.41%,+14.73%,-,-
IE000IM4K4K2,Franklin AI Metaverse and Blockchain UCITS ETF,FLRA,18.0,equity,USD,Ireland,False,Accumulating,0.3,75.0,Solactive Global Metaverse Innovation,,EUR 20 m,23.48%,+41.46%,+103.74%,-
IE000IMGE5W5,Franklin European Quality Dividend UCITS ETF (Acc),DVDE,19.0,equity,EUR,Ireland,False,Accumulating,0.25,50.0,LibertyQ European Dividend,,EUR 21 m,-,-,-,-
IE000IP0UC52,Amundi MSCI USA ESG Selection UCITS ETF EUR Hedged Acc,SADH,269.0,equity,EUR,Ireland,True,Accumulating,0.17,286.0,MSCI USA ESG Selection P-Series 5% Issuer Capped (EUR Hedged),SADH.DE,EUR 199 m,13.74%,+24.50%,+69.78%,+61.85%
IE000IQQEL77,HANetf Sprott Copper Miners ESG Screened UCITS ETF USD Acc,ASWD,95.0,equity,USD,Ireland,False,Accumulating,0.59,30.0,Nasdaq Sprott Copper Miners ESG Screened,,EUR 108 m,32.08%,+110.59%,-,-
IE000IVQPCG4,Ossiam Bloomberg World PAB UCITS ETF 1A (EUR),EUP0,116.0,equity,EUR,Ireland,False,Accumulating,0.2,698.0,Bloomberg PAB Developed Market,,EUR 169 m,10.13%,+17.07%,-,-
IE000IX54FW5,iShares US Equity Enhanced Active UCITS ETF GBP Hedged (Acc),Z1J0,0.0,equity,GBP,Ireland,True,Accumulating,0.2,254.0,iShares US Equity Enhanced Active (GBP Hedged),,EUR 0 m,13.56%,+26.51%,-,-
IE000IY9QFN9,Fidelity US Fundamental Large Cap Core UCITS ETF ACC-USD,FFLC,205.0,equity,USD,Ireland,False,Accumulating,0.38,97.0,Fidelity US Fundamental Large Cap Core,,EUR 158 m,-,-,-,-
IE000J0LN0R5,Amundi S&P Global Energy Carbon Reduced UCITS ETF DR EUR (A),WELN,296.0,equity,EUR,Ireland,False,Accumulating,0.18,26.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Energy,,EUR 439 m,17.30%,+37.79%,+46.15%,-
IE000J7QYHD8,abrdn Future Raw Materials UCITS ETF USD Acc,ARAW,34.0,equity,USD,Ireland,False,Accumulating,0.45,,abrdn Future Raw Materials,,EUR 37 m,27.87%,+143.01%,-,-
IE000J80JTL1,First Trust Nasdaq Clean Edge Smart Grid Infrastructure UCITS ETF Acc,GRID,1079.0,equity,USD,Ireland,False,Accumulating,0.63,103.0,Nasdaq OMX Clean Edge Smart Grid Infrastructure,,"EUR 2,136 m",16.04%,+44.98%,+85.70%,-
IE000JCGTOP1,Ossiam Bloomberg USA PAB UCITS ETF 1A (EUR Hedged),OP7H,1.0,equity,EUR,Ireland,True,Accumulating,0.15,364.0,Bloomberg PAB US Large & Mid Cap (EUR Hedged),,EUR 28 m,12.36%,+17.41%,+60.21%,-
IE000JCW3DZ3,Global X Defence Tech UCITS ETF USD Accumulating,4MMR,496.0,equity,USD,Ireland,False,Accumulating,0.5,46.0,Mirae Asset Defence Tech,,EUR 527 m,21.09%,+16.23%,-,-
IE000JHYO4T6,UBS MSCI Japan Climate Paris Aligned UCITS ETF ir-hEUR acc,AW1Q,29.0,equity,EUR,Ireland,True,Accumulating,0.15,53.0,MSCI Japan Climate Paris Aligned (EUR Hedged),,EUR 31 m,19.62%,+36.12%,+67.19%,-
IE000JIPY1U8,JPMorgan Nasdaq Hedged Equity Laddered Overlay Active UCITS ETF USD (Acc),HEQQ,9.0,equity,USD,Ireland,False,Accumulating,0.5,90.0,J.P. Morgan Nasdaq Hedged Equity Laddered Overlay Active,,EUR 10 m,-,-,-,-
IE000JNHCBM6,Global X Wind Energy UCITS ETF USD Accumulating,WNDY,4.0,equity,USD,Ireland,False,Accumulating,0.5,27.0,Solactive Wind Energy,,EUR 8 m,18.30%,+45.12%,+3.02%,-
IE000JNKVS10,JPMorgan BetaBuilders US Small Cap Equity UCITS ETF USD (acc),JPSC,62.0,equity,USD,Ireland,False,Accumulating,0.13,1280.0,Morningstar US Small Cap Target Market Exposure,,EUR 66 m,16.37%,+29.83%,+56.93%,-
IE000JS0HUM5,Horizon Kinetics Full-Cycle Inflation Equity Fund UCITS ETF EUR (Acc),INFEA,,equity,EUR,Ireland,False,Accumulating,0.85,,Horizon Kinetics Full-Cycle Inflation Equity Fund,,EUR - m,-,-,-,-
IE000JSJOR00,Invesco NASDAQ-100 ESG UCITS ETF EUR Hedged Acc,N1EU,2.0,equity,EUR,Ireland,True,Accumulating,0.3,,Nasdaq 100® ESG (EUR Hedged),,EUR 5 m,-,-,-,-
IE000JTPK610,iShares MSCI ACWI SRI UCITS ETF USD (Acc),CBUY,82.0,equity,USD,Ireland,False,Accumulating,0.2,560.0,MSCI ACWI SRI Select Reduced Fossil Fuel,,EUR 93 m,10.30%,+19.44%,+47.66%,-
IE000JZ473P7,HSBC S&P 500 UCITS ETF USD (Acc),H4ZN,420.0,equity,USD,Ireland,False,Accumulating,0.09,502.0,S&P 500®,,EUR 611 m,11.61%,+25.24%,+71.60%,-
IE000JZYIUN0,Xtrackers MSCI Global SDG 7 Affordable and Clean Energy UCITS ETF 1C,XDG7,23.0,equity,USD,Ireland,False,Accumulating,0.35,96.0,MSCI ACWI IMI SDG 7 Affordable and Clean Energy Select,,EUR 30 m,17.40%,+77.88%,+19.72%,-
IE000K1P4V37,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc EUR Hedged,MWSH,276.0,equity,EUR,Ireland,True,Accumulating,0.2,300.0,MSCI World SRI Filtered PAB (EUR Hedged),MWSH.DE,EUR 232 m,12.23%,+19.02%,-,-
IE000K54GGV6,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF CHF Hedged (acc),JUHC,58.0,equity,CHF,Ireland,True,Accumulating,0.2,240.0,JP Morgan US Research Enhanced Equity (CHF Hedged),,EUR 66 m,12.59%,+24.43%,+70.73%,-
IE000K5F6EL4,First Trust Rising Dividend Achievers UCITS ETF Class A Accumulation,RDVY,14.0,equity,USD,Ireland,False,Accumulating,0.5,,Nasdaq US Rising Dividend Achievers,,EUR 19 m,-,-,-,-
IE000K975W13,Avantis Emerging Markets Equity UCITS ETF USD Acc,AVEM,113.0,equity,USD,Ireland,False,Accumulating,0.35,,Avantis Emerging Markets Equity,,EUR 176 m,14.06%,+43.71%,-,-
IE000K9Z3SF5,Invesco S&P China A 300 Swap UCITS ETF Acc,C3AE,13.0,equity,USD,Ireland,False,Accumulating,0.35,,S&P China A 300,,EUR 14 m,15.00%,+45.15%,+46.80%,-
IE000KCS7J59,HSBC MSCI Emerging Markets UCITS ETF USD (Acc),H4Z3,820.0,equity,USD,Ireland,False,Accumulating,0.15,1203.0,MSCI Emerging Markets,,"EUR 1,111 m",15.79%,+47.97%,+76.13%,-
IE000KD0BZ68,Xtrackers MSCI Genomic Healthcare Innovation UCITS ETF 1C,XGEN,6.0,equity,USD,Ireland,False,Accumulating,0.3,100.0,MSCI ACWI IMI Genomic Innovation Select Screened 100,,EUR 8 m,16.78%,+23.53%,+4.65%,-
IE000KDY10O3,HANetf ETC Group Web 3.0 UCITS ETF Acc,W3B3,10.0,equity,USD,Ireland,False,Accumulating,0.65,20.0,Solactive ETC Group Web 3.0,,EUR 9 m,28.37%,-0.75%,+44.88%,-
IE000KF370H3,WisdomTree US Efficient Core UCITS ETF USD Unhedged Acc,WTEF,19.0,equity,USD,Ireland,False,Accumulating,0.2,459.0,WisdomTree US Efficient Core,,EUR 20 m,11.56%,+21.67%,-,-
IE000KHX9DX6,WisdomTree Strategic Metals and Rare Earths Miners UCITS ETF USD Unhedged Acc,RARE,599.0,equity,USD,Ireland,False,Accumulating,0.5,72.0,WisdomTree Strategic Metals and Rare Earths Miners,,EUR 964 m,28.96%,+122.81%,-,-
IE000KIQ3DT5,Swisscanto (IE) ESGen SDG Index Equity EMU UCITS ETF ET EUR,SWCSE,64.0,equity,EUR,Ireland,False,Accumulating,0.29,,Swisscanto ESGeneration SDG EMU,,EUR 67 m,16.95%,+14.44%,-,-
IE000KPJJWM6,Vanguard ESG Emerging Markets All Cap UCITS ETF (USD) Accumulating,V3MA,63.0,equity,USD,Ireland,False,Accumulating,0.19,3793.0,FTSE Emerging All Cap Choice,,EUR 89 m,13.41%,+29.32%,+57.23%,-
IE000KXCEXR3,Amundi S&P 500 Screened UCITS ETF Acc,F500,3867.0,equity,EUR,Ireland,False,Accumulating,0.12,307.0,S&P 500 Scored & Screened+,F500.BE,"EUR 3,561 m",11.55%,+27.54%,-,-
IE000KXTLDE2,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF Class A Accumulation,FCHP,16.0,equity,USD,Ireland,False,Accumulating,0.6,51.0,Bloomberg Semiconductor Supply Chain Select,,EUR 31 m,24.08%,+140.43%,-,-
IE000KYX7IP4,Amundi S&P Global Financials ESG UCITS ETF DR EUR (A),WELK,565.0,equity,EUR,Ireland,False,Accumulating,0.18,192.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Financials,,"EUR 1,193 m",11.27%,+13.09%,+80.97%,-
IE000L2IS494,Xtrackers MSCI Global Social Fairness Contributors UCITS ETF 1C,XDGS,3.0,equity,USD,Ireland,False,Accumulating,0.35,208.0,MSCI ACWI IMI SDG Social Fairness Select,,EUR 3 m,9.88%,+15.13%,-,-
IE000L2SA8K5,Invesco NASDAQ-100 Equal Weight UCITS ETF Acc,EWQA,103.0,equity,USD,Ireland,False,Accumulating,0.2,101.0,Nasdaq 100® Equal Weighted,,EUR 90 m,13.70%,+23.66%,-,-
IE000L4EH2K5,Invesco S&P World Health Care ESG UCITS ETF Acc,WH2E,56.0,equity,USD,Ireland,False,Accumulating,0.18,71.0,S&P Developed Ex-Korea LargeMidCap ESG Enhanced Health Care,,EUR 10 m,14.40%,+8.92%,+10.72%,-
IE000L5NW549,iShares MSCI World Momentum Factor Advanced UCITS ETF USD (Acc),CBUH,216.0,equity,USD,Ireland,False,Accumulating,0.25,176.0,MSCI World Momentum Advanced Select,,EUR 210 m,13.83%,+30.21%,+82.15%,-
IE000LAP5Z18,Amundi S&P 500 Equal Weight ESG UCITS ETF Acc,WELE,1901.0,equity,USD,Ireland,False,Accumulating,0.18,314.0,S&P 500 Equal Weight ESG+,,"EUR 2,197 m",12.01%,+16.45%,+38.93%,-
IE000LAUZQT6,Xtrackers MSCI World Value ESG UCITS ETF 1C,XWEV,223.0,equity,USD,Ireland,False,Accumulating,0.25,250.0,MSCI World Value Low Carbon SRI Screened Select,,EUR 266 m,11.08%,+42.29%,-,-
IE000LGWDNE5,Invesco Artificial Intelligence Enablers UCITS ETF Acc,IVAI,21.0,equity,USD,Ireland,False,Accumulating,0.35,37.0,S&P Kensho Global Artificial Intelligence Enablers Screened,,EUR 29 m,25.29%,+75.32%,-,-
IE000LOSV2D0,Xtrackers USA Biodiversity Focus SRI UCITS ETF 1C,XBUZ,10.0,equity,USD,Ireland,False,Accumulating,0.3,253.0,ISS STOXX® US Biodiversity Focus SRI,,EUR 10 m,12.26%,+21.13%,-,-
IE000LSRKCB4,Global X S&P 500 Quarterly Buffer UCITS ETF USD Accumulating,SPQB,67.0,equity,USD,Ireland,False,Accumulating,0.5,,Cboe S&P 500 15% WHT Quarterly 5% Buffer Protect,,EUR 4 m,7.55%,+9.60%,+31.55%,-
IE000LTA2082,Amundi S&P Global Industrials ESG UCITS ETF DR EUR (A),WELH,743.0,equity,EUR,Ireland,False,Accumulating,0.18,191.0,S&P Developed Ex-Korea LargeMidCap Sustainability Enhanced Industrials,,EUR 335 m,12.90%,+21.49%,+62.17%,-
IE000LUZJNI7,Invesco MSCI Europe Equal Weight UCITS ETF Acc,MEEQ,355.0,equity,EUR,Ireland,False,Accumulating,0.2,398.0,MSCI Europe Equal Weighted,,EUR 202 m,11.34%,+14.80%,-,-
IE000LXEN6X4,iShares EURO STOXX 50 ESG UCITS ETF EUR (Acc),ES50,98.0,equity,EUR,Ireland,False,Accumulating,0.1,51.0,EURO STOXX® 50 ESG,,EUR 101 m,16.49%,+18.29%,-,-
IE000LYBU7X5,HSBC MSCI WORLD VALUE SCREENED UCITS ETF USD (Acc),H41D,235.0,equity,USD,Ireland,False,Accumulating,0.25,243.0,MSCI World Value Select Screens Advanced,,EUR 261 m,10.37%,+26.10%,+61.24%,-
IE000M4Z0RA5,AXA IM MSCI Emerging Markets ex-China Equity PAB UCITS ETF USD Acc,AXQT,13.0,equity,USD,Ireland,False,Accumulating,0.27,183.0,MSCI Emerging Markets ex China Climate Paris Aligned,,EUR 16 m,18.92%,+66.99%,-,-
IE000M7V94E1,VanEck Uranium and Nuclear Technologies UCITS ETF A,NUKL,2045.0,equity,USD,Ireland,False,Accumulating,0.55,25.0,MarketVector Global Uranium and Nuclear Energy Infrastructure,,"EUR 2,271 m",36.11%,+48.06%,+205.69%,-
IE000M86QRT4,Amundi S&P 500 Equal Weight ESG UCITS ETF EUR Hedged Acc,MWOQ,63.0,equity,EUR,Ireland,True,Accumulating,0.2,314.0,S&P 500 Equal Weight ESG+ (EUR Hedged),,EUR 124 m,12.75%,+16.57%,-,-
IE000MAO75G5,iShares Core MSCI Europe UCITS ETF EUR (Acc),CEBZ,1438.0,equity,EUR,Ireland,False,Accumulating,0.12,405.0,MSCI Europe,,"EUR 1,354 m",12.12%,+17.17%,-,-
IE000MDKBOB3,First Trust Vest U.S. Equity Buffer UCITS ETF - January Class A Accumulation,FJAN,3.0,equity,USD,Ireland,False,Accumulating,0.85,,First Trust Vest U.S. Equity Buffer,,EUR 4 m,7.93%,+16.07%,-,-
IE000MGAVJV3,iShares MSCI USA Climate Transition Aware UCITS ETF USD (Acc),UCTA,5.0,equity,USD,Ireland,False,Accumulating,0.07,289.0,MSCI USA Transition Aware Select,,EUR 5 m,11.94%,+21.22%,-,-
IE000MKIH0W7,Fidelity US Quality Value UCITS ETF ACC-USD,FUSV,1.0,equity,USD,Ireland,False,Accumulating,0.2,123.0,Fidelity US Quality Value,,EUR 3 m,11.12%,+22.70%,-,-
IE000MLMNYS0,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),O4J0,3400.0,equity,USD,Ireland,False,Accumulating,0.15,504.0,S&P 500® Equal Weight,,"EUR 3,548 m",11.67%,+16.31%,+42.32%,-
IE000MRIQ479,L&G Global Quality Dividends UCITS ETF USD Acc,LDGA,5.0,equity,USD,Ireland,False,Accumulating,0.29,,FTSE Developed All Cap Dividend Growth with Quality,,EUR 25 m,-,-,-,-
IE000MU0FDZ8,L&G S&P 100 UCITS ETF USD Acc,SNP1,3.0,equity,USD,Ireland,False,Accumulating,0.15,101.0,S&P 100,,EUR 4 m,-,-,-,-
IE000MVWFDH1,JPMorgan Strategic Allocation Growth Active UCITS ETF EUR (Acc),,,equity,EUR,Ireland,False,Accumulating,0.35,,JP Morgan Strategic Allocation Growth Active,,EUR 6 m,-,-,-,-
IE000MW6GT38,iShares MSCI Japan Climate Transition Aware UCITS ETF USD (Acc),JCTA,9.0,equity,USD,Ireland,False,Accumulating,0.15,117.0,MSCI Japan Transition Aware Select,,EUR 10 m,19.99%,+25.71%,-,-
IE000MWUQBJ0,HSBC Euro Stoxx 50 UCITS ETF EUR (Acc),H4ZZ,604.0,equity,EUR,Ireland,False,Accumulating,0.05,50.0,EURO STOXX® 50,,EUR 597 m,15.39%,+15.60%,+52.47%,-
IE000MYCJA42,Amundi MSCI North America ESG Broad Transition UCITS ETF Acc,WEB1,576.0,equity,EUR,Ireland,False,Accumulating,0.15,561.0,MSCI North America ESG Broad CTB Select,,EUR 433 m,11.97%,+23.08%,+65.29%,+86.61%
IE000N1ZEIG9,Invesco S&P 500 CTB Net Zero Pathway ESG UCITS ETF Acc,CTBA,2.0,equity,USD,Ireland,False,Accumulating,0.09,210.0,S&P 500 Climate Transition Base Pathway-Aligned ESG,,EUR 2 m,11.13%,+22.00%,-,-
